photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,taxonRank,photo_url
46231,Thamnophis atratus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,atratus,Aquatic Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46231/medium.jpg
46204,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46204/medium.JPG
46214,Dipsosaurus dorsalis,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Dipsosaurus,dorsalis,Desert Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46214/medium.JPG
46215,Ctenosaura hemilopha,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,hemilopha,Cape Spinytail Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46215/medium.JPG
46216,Aspidoscelis maximus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,maximus,Cape Region Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46216/medium.JPG
46495,Meroles cuneirostris,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Meroles,cuneirostris,Wedge-snouted Desert Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46495/medium.jpg
46701,Atractaspis bibronii,Animalia,Chordata,Reptilia,Squamata,Atractaspididae,Atractaspis,bibronii,Mole Viper,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46701/medium.jpg
46702,Atractaspis bibronii,Animalia,Chordata,Reptilia,Squamata,Atractaspididae,Atractaspis,bibronii,Mole Viper,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46702/medium.jpg
46703,Atractaspis bibronii,Animalia,Chordata,Reptilia,Squamata,Atractaspididae,Atractaspis,bibronii,Mole Viper,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46703/medium.jpg
46942,Agkistrodon contortrix,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,Eastern Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46942/medium.jpg
46943,Agkistrodon contortrix,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,Eastern Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46943/medium.jpg
46944,Agkistrodon contortrix,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,Eastern Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/46944/medium.jpg
47009,Chondrodactylus laevigatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Chondrodactylus,laevigatus,Fischer's Thick-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47009/medium.jpg
47010,Chondrodactylus laevigatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Chondrodactylus,laevigatus,Fischer's Thick-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47010/medium.jpg
47011,Psammobates oculifer,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,oculifer,Serrated Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47011/medium.jpg
47012,Psammobates oculifer,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,oculifer,Serrated Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47012/medium.jpg
2821926,Hebius vibakari,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hebius,vibakari,Japanese Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2821926/medium.jpg
2821927,Hebius vibakari,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hebius,vibakari,Japanese Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2821927/medium.jpg
2821928,Hebius vibakari,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hebius,vibakari,Japanese Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2821928/medium.jpg
2821929,Hebius vibakari,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hebius,vibakari,Japanese Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2821929/medium.jpg
2821930,Hebius vibakari,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hebius,vibakari,Japanese Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2821930/medium.jpg
2821931,Hebius vibakari,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hebius,vibakari,Japanese Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2821931/medium.jpg
47186,Stigmochelys pardalis,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Stigmochelys,pardalis,Leopard Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47186/medium.jpg
47236,Psammobates oculifer,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,oculifer,Serrated Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47236/medium.jpg
47237,Psammobates oculifer,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,oculifer,Serrated Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47237/medium.jpg
47464,Dispholidus typus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Dispholidus,typus,Boomslang,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47464/medium.jpg
47465,Dispholidus typus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Dispholidus,typus,Boomslang,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47465/medium.jpg
47466,Psammophis leightoni,Animalia,Chordata,Reptilia,Squamata,Psammophiidae,Psammophis,leightoni,Cape Sand Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47466/medium.jpg
47467,Psammophis leightoni,Animalia,Chordata,Reptilia,Squamata,Psammophiidae,Psammophis,leightoni,Cape Sand Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47467/medium.jpg
47468,Psammophis leightoni,Animalia,Chordata,Reptilia,Squamata,Psammophiidae,Psammophis,leightoni,Cape Sand Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47468/medium.jpg
47469,Dendroaspis polylepis,Animalia,Chordata,Reptilia,Squamata,Elapidae,Dendroaspis,polylepis,Black Mamba,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47469/medium.jpg
47470,Dendroaspis polylepis,Animalia,Chordata,Reptilia,Squamata,Elapidae,Dendroaspis,polylepis,Black Mamba,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47470/medium.jpg
47546,Acanthocercus atricollis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Acanthocercus,atricollis,Black-necked Agama,complex,http://inaturalist-open-data.s3.amazonaws.com/photos/47546/medium.jpg
47547,Acanthocercus atricollis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Acanthocercus,atricollis,Black-necked Agama,complex,http://inaturalist-open-data.s3.amazonaws.com/photos/47547/medium.jpg
47576,Crotalus durissus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,durissus,Neotropical Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47576/medium.jpg
47577,Crotalus durissus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,durissus,Neotropical Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47577/medium.jpg
47578,Crotalus durissus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,durissus,Neotropical Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47578/medium.jpg
47579,Crotalus durissus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,durissus,Neotropical Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47579/medium.jpg
47590,Bitis arietans,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,Puff Adder,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47590/medium.jpg
47591,Bitis arietans,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,Puff Adder,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47591/medium.jpg
47592,Bitis arietans,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,Puff Adder,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47592/medium.jpg
47596,Psammophis subtaeniatus,Animalia,Chordata,Reptilia,Squamata,Psammophiidae,Psammophis,subtaeniatus,Stripe-bellied Sand Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47596/medium.jpg
47597,Psammophis subtaeniatus,Animalia,Chordata,Reptilia,Squamata,Psammophiidae,Psammophis,subtaeniatus,Stripe-bellied Sand Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47597/medium.jpg
47673,Micrurus obscurus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Micrurus,obscurus,Black-necked Amazonian Coralsnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47673/medium.jpg
47662,Micrurus obscurus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Micrurus,obscurus,Black-necked Amazonian Coralsnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47662/medium.jpg
47758,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47758/medium.JPG
2802212,Orientocoluber spinalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Orientocoluber,spinalis,Slender Racer,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2802212/medium.jpg
2802213,Orientocoluber spinalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Orientocoluber,spinalis,Slender Racer,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2802213/medium.jpg
2802214,Orientocoluber spinalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Orientocoluber,spinalis,Slender Racer,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2802214/medium.jpg
2802215,Orientocoluber spinalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Orientocoluber,spinalis,Slender Racer,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2802215/medium.jpg
2802216,Orientocoluber spinalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Orientocoluber,spinalis,Slender Racer,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2802216/medium.jpg
2802217,Orientocoluber spinalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Orientocoluber,spinalis,Slender Racer,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2802217/medium.jpg
2802218,Orientocoluber spinalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Orientocoluber,spinalis,Slender Racer,species,http://inaturalist-open-data.s3.amazonaws.com/photos/2802218/medium.jpg
48527,Pituophis catenifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,catenifer,Gopher Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/48527/medium.jpg
48529,Elgaria multicarinata,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,multicarinata,Southern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/48529/medium.jpg
48622,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/48622/medium.jpg
48722,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/48722/medium.jpg
48764,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/48764/medium.JPG
48957,Crotaphytus collaris,Animalia,Chordata,Reptilia,Squamata,Crotaphytidae,Crotaphytus,collaris,Eastern Collared Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/48957/medium.jpg
48958,Crotaphytus collaris,Animalia,Chordata,Reptilia,Squamata,Crotaphytidae,Crotaphytus,collaris,Eastern Collared Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/48958/medium.jpg
50055,Thamnophis sirtalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,Common Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/50055/medium.jpg
50056,Thamnophis sirtalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,sirtalis,Common Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/50056/medium.jpg
50443,Conolophus subcristatus,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Conolophus,subcristatus,Common Land Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/50443/medium.png
50435,Conolophus subcristatus,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Conolophus,subcristatus,Common Land Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/50435/medium.png
51052,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/51052/medium.jpg
51056,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/51056/medium.jpg
51175,Crotalus viridis,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,viridis,Prairie Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/51175/medium.JPG
51799,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/51799/medium.JPG
52091,Actinemys marmorata,Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,marmorata,Western Pond Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52091/medium.jpg
52093,Actinemys marmorata,Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,marmorata,Western Pond Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52093/medium.jpg
52099,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52099/medium.jpg
52100,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52100/medium.jpg
52119,Gopherus agassizii,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,agassizii,Agassiz’s Desert Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52119/medium.jpg
52120,Thamnophis ordinoides,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,ordinoides,Northwestern Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52120/medium.jpg
58277,Thamnophis ordinoides,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,ordinoides,Northwestern Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58277/medium.jpg
52287,Calotes versicolor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Calotes,versicolor,Oriental Garden Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52287/medium.jpg
52288,Calotes versicolor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Calotes,versicolor,Oriental Garden Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52288/medium.jpg
52289,Calotes versicolor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Calotes,versicolor,Oriental Garden Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52289/medium.jpg
52372,Gekko chinensis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,chinensis,Southern Palm Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52372/medium.jpg
52373,Ptyas major,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,major,Chinese Green Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52373/medium.jpg
52374,Ptyas major,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,major,Chinese Green Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52374/medium.jpg
52375,Ptyas major,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,major,Chinese Green Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52375/medium.jpg
52376,Ptyas major,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,major,Chinese Green Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52376/medium.jpg
52377,Ptyas major,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,major,Chinese Green Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52377/medium.jpg
52378,Naja atra,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,atra,Chinese Cobra,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52378/medium.jpg
52379,Naja atra,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,atra,Chinese Cobra,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52379/medium.jpg
52380,Naja atra,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,atra,Chinese Cobra,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52380/medium.jpg
52381,Naja atra,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,atra,Chinese Cobra,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52381/medium.jpg
52382,Naja atra,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,atra,Chinese Cobra,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52382/medium.jpg
52383,Naja atra,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,atra,Chinese Cobra,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52383/medium.jpg
52384,Fowlea flavipunctata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Fowlea,flavipunctata,Yellow-Spotted Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52384/medium.jpg
52385,Fowlea flavipunctata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Fowlea,flavipunctata,Yellow-Spotted Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52385/medium.jpg
52386,Fowlea flavipunctata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Fowlea,flavipunctata,Yellow-Spotted Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52386/medium.jpg
52387,Fowlea flavipunctata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Fowlea,flavipunctata,Yellow-Spotted Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52387/medium.jpg
52388,Ptyas mucosa,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,mucosa,Dhaman,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52388/medium.jpg
52389,Ptyas mucosa,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,mucosa,Dhaman,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52389/medium.jpg
52390,Ptyas mucosa,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,mucosa,Dhaman,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52390/medium.jpg
52391,Rhabdophis helleri,Animalia,Chordata,Reptilia,Squamata,Colubridae,Rhabdophis,helleri,Heller's Red-necked Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52391/medium.jpg
52392,Rhabdophis helleri,Animalia,Chordata,Reptilia,Squamata,Colubridae,Rhabdophis,helleri,Heller's Red-necked Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52392/medium.jpg
52393,Rhabdophis helleri,Animalia,Chordata,Reptilia,Squamata,Colubridae,Rhabdophis,helleri,Heller's Red-necked Keelback,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52393/medium.jpg
52394,Coelognathus radiatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Coelognathus,radiatus,Copperhead Rat Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52394/medium.jpg
52395,Sibynophis chinensis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Sibynophis,chinensis,Chinese Many-tooth Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52395/medium.jpg
52396,Sibynophis chinensis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Sibynophis,chinensis,Chinese Many-tooth Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52396/medium.jpg
52397,Sibynophis chinensis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Sibynophis,chinensis,Chinese Many-tooth Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52397/medium.jpg
52398,Sibynophis chinensis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Sibynophis,chinensis,Chinese Many-tooth Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52398/medium.jpg
52399,Sibynophis chinensis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Sibynophis,chinensis,Chinese Many-tooth Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52399/medium.jpg
52442,Hypnale hypnale,Animalia,Chordata,Reptilia,Squamata,Viperidae,Hypnale,hypnale,Hump-nosed Viper,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52442/medium.jpg
52472,Hemidactylus leschenaultii,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,leschenaultii,Bark Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52472/medium.jpg
52473,Hemidactylus leschenaultii,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,leschenaultii,Bark Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52473/medium.jpg
52788,Opheodrys vernalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Opheodrys,vernalis,Smooth Greensnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/52788/medium.jpg
53069,Eretmochelys imbricata,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys,imbricata,Hawksbill,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53069/medium.JPG
53070,Ameiva ameiva,Animalia,Chordata,Reptilia,Squamata,Teiidae,Ameiva,ameiva,Amazon Racerunner,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53070/medium.jpg
53074,Liopholis whitii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,whitii,White's Rock-skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53074/medium.jpg
53075,Liopholis whitii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,whitii,White's Rock-skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53075/medium.jpg
343550345,Liopholis whitii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,whitii,White's Rock-skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/343550345/medium.jpg
53076,Liopholis whitii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,whitii,White's Rock-skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53076/medium.jpg
53077,Liopholis whitii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,whitii,White's Rock-skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53077/medium.jpg
53080,Lacerta agilis,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Lacerta,agilis,Sand Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53080/medium.jpg
53081,Eulamprus quoyii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus,quoyii,Eastern Water Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53081/medium.jpg
342954597,Eulamprus quoyii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus,quoyii,Eastern Water Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/342954597/medium.jpg
342954317,Eulamprus quoyii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus,quoyii,Eastern Water Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/342954317/medium.jpg
342954322,Eulamprus quoyii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus,quoyii,Eastern Water Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/342954322/medium.jpg
53083,Eulamprus quoyii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus,quoyii,Eastern Water Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53083/medium.jpg
53084,Sphenomorphus indicus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Sphenomorphus,indicus,Indian Forest Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53084/medium.jpg
53087,Eulamprus quoyii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus,quoyii,Eastern Water Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53087/medium.jpg
53088,Sphenomorphus indicus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Sphenomorphus,indicus,Indian Forest Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53088/medium.jpg
53089,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53089/medium.jpg
259285168,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285168/medium.jpeg
259285167,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285167/medium.jpeg
259285178,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285178/medium.jpeg
259285166,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285166/medium.jpeg
259285169,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285169/medium.jpeg
259285171,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285171/medium.jpeg
259285186,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285186/medium.jpeg
259285163,Iguana iguana,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,Green Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259285163/medium.jpeg
342761356,Pogona barbata,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,barbata,Bearded Dragon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/342761356/medium.jpg
53091,Pogona barbata,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,barbata,Bearded Dragon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/53091/medium.jpg
342761351,Pogona barbata,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,barbata,Bearded Dragon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/342761351/medium.jpg
342761346,Pogona barbata,Animalia,Chordata,Reptilia,Squamata,Agamidae,Pogona,barbata,Bearded Dragon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/342761346/medium.jpg
