photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,taxonRank,photo_url
208140404,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/208140404/medium.jpeg
308641484,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/308641484/medium.jpg
22959072,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/22959072/medium.jpeg
61337228,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61337228/medium.jpeg
136880981,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/136880981/medium.jpeg
294598762,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/294598762/medium.jpg
9000493,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/9000493/medium.jpeg
132025192,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/132025192/medium.jpg
315038477,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/315038477/medium.jpeg
145311721,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/145311721/medium.jpg
266151021,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/266151021/medium.jpeg
151134151,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/151134151/medium.jpeg
224960413,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/224960413/medium.jpeg
318049600,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/318049600/medium.jpeg
299566629,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/299566629/medium.jpg
317410377,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/317410377/medium.jpg
223872691,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/223872691/medium.jpg
29467377,Aspidoscelis sonorae,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,Sonoran Spotted Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/29467377/medium.jpg
280991448,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/280991448/medium.jpeg
90525174,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/90525174/medium.jpg
266620430,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/266620430/medium.jpg
224516052,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/224516052/medium.jpeg
326680981,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/326680981/medium.jpeg
83806522,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/83806522/medium.jpg
192253607,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/192253607/medium.jpg
131427053,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/131427053/medium.jpeg
79020749,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/79020749/medium.jpg
149759656,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/149759656/medium.jpeg
58533768,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58533768/medium.jpeg
199890976,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/199890976/medium.jpg
72681428,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/72681428/medium.jpg
337261553,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/337261553/medium.jpg
143976025,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/143976025/medium.jpeg
3635406,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/3635406/medium.jpg
313005474,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/313005474/medium.jpg
435370,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/435370/medium.jpg
95399186,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/95399186/medium.jpg
302247068,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/302247068/medium.jpg
322219218,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/322219218/medium.jpeg
38063559,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/38063559/medium.jpeg
1933683,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/1933683/medium.jpg
10972043,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/10972043/medium.jpeg
47583593,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/47583593/medium.jpg
21138926,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/21138926/medium.jpg
3990445,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/3990445/medium.jpg
126511944,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/126511944/medium.jpeg
58533772,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/58533772/medium.jpeg
278428356,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/278428356/medium.jpeg
97341173,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/97341173/medium.jpg
184785324,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/184785324/medium.jpg
121591630,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/121591630/medium.jpeg
278711804,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/278711804/medium.jpg
304458096,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/304458096/medium.jpg
190136909,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/190136909/medium.jpeg
191186857,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/191186857/medium.jpg
210177526,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/210177526/medium.jpeg
207837084,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/207837084/medium.jpeg
44105992,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/44105992/medium.jpg
246846239,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/246846239/medium.jpeg
300631261,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/300631261/medium.jpg
83375368,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/83375368/medium.jpeg
84177563,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/84177563/medium.jpeg
297843409,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/297843409/medium.jpg
133235236,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/133235236/medium.jpg
199893749,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/199893749/medium.jpg
156973899,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/156973899/medium.jpeg
6745270,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/6745270/medium.jpg
246262849,Aspidoscelis tesselatus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tesselatus,Diploid Checkered Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/246262849/medium.jpg
248793607,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/248793607/medium.jpeg
322731747,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/322731747/medium.jpg
105010473,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/105010473/medium.jpg
162372856,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/162372856/medium.jpg
162383353,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/162383353/medium.jpg
336215831,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/336215831/medium.jpg
28746088,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/28746088/medium.jpg
242359328,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/242359328/medium.jpg
60250083,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60250083/medium.jpg
238986862,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/238986862/medium.jpeg
269448788,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/269448788/medium.jpg
226940311,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/226940311/medium.jpeg
56449950,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/56449950/medium.jpg
244955734,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/244955734/medium.jpg
32762029,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/32762029/medium.jpg
105200499,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/105200499/medium.png
116370958,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/116370958/medium.jpg
325987909,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/325987909/medium.jpeg
347630371,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/347630371/medium.jpg
185272360,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/185272360/medium.jpeg
173481712,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/173481712/medium.jpg
337079619,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/337079619/medium.jpg
133095288,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/133095288/medium.jpg
183851181,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/183851181/medium.jpg
337304805,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/337304805/medium.jpg
330922185,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/330922185/medium.jpg
280234303,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/280234303/medium.jpeg
315719850,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/315719850/medium.jpg
299786726,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/299786726/medium.jpg
234372122,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/234372122/medium.jpeg
241505382,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/241505382/medium.jpeg
161659335,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/161659335/medium.jpeg
337001025,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/337001025/medium.jpeg
256347302,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/256347302/medium.jpeg
167390099,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/167390099/medium.jpeg
107890124,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/107890124/medium.jpg
96166662,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/96166662/medium.jpg
167390086,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/167390086/medium.jpeg
234125204,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/234125204/medium.jpeg
246518420,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/246518420/medium.jpg
31642420,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31642420/medium.jpg
167080158,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/167080158/medium.jpeg
340393556,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/340393556/medium.jpeg
175092438,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/175092438/medium.jpg
118203830,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/118203830/medium.jpg
234360598,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/234360598/medium.jpg
112098979,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/112098979/medium.jpg
63085911,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/63085911/medium.jpeg
114237837,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/114237837/medium.jpg
241505324,Austrelaps superbus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Austrelaps,superbus,Lowlands Copperhead,species,http://inaturalist-open-data.s3.amazonaws.com/photos/241505324/medium.jpeg
7444355,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/7444355/medium.jpeg
265754152,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/265754152/medium.jpg
345246766,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/345246766/medium.jpeg
333664536,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/333664536/medium.jpeg
310181283,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/310181283/medium.jpg
333662773,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/333662773/medium.jpeg
148321510,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/148321510/medium.jpg
171809575,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/171809575/medium.jpeg
278825886,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/278825886/medium.jpg
221372956,Basiliscus plumifrons,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,plumifrons,Green Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/221372956/medium.jpg
