photo_id,scientificName,photo_url,split
215346357,Crocodylus porosus,http://inaturalist-open-data.s3.amazonaws.com/photos/215346357/medium.jpg,train
216592764,Galvarinus chilensis,http://inaturalist-open-data.s3.amazonaws.com/photos/216592764/medium.jpg,train
214883756,Dendrelaphis punctulatus,http://inaturalist-open-data.s3.amazonaws.com/photos/214883756/medium.jpg,train
214208707,Oplurus cuvieri,http://inaturalist-open-data.s3.amazonaws.com/photos/214208707/medium.jpeg,train
219633640,Eutropis longicaudata,http://inaturalist-open-data.s3.amazonaws.com/photos/219633640/medium.jpeg,train
219857116,Hypsiglena jani,http://inaturalist-open-data.s3.amazonaws.com/photos/219857116/medium.jpg,test
219934911,Protobothrops mucrosquamatus,http://inaturalist-open-data.s3.amazonaws.com/photos/219934911/medium.jpg,train
219530926,Virginia valeriae,http://inaturalist-open-data.s3.amazonaws.com/photos/219530926/medium.jpeg,train
217297081,Lampropeltis holbrooki,http://inaturalist-open-data.s3.amazonaws.com/photos/217297081/medium.jpg,train
215651779,Pogona vitticeps,http://inaturalist-open-data.s3.amazonaws.com/photos/215651779/medium.jpeg,train
217577774,Boiga kraepelini,http://inaturalist-open-data.s3.amazonaws.com/photos/217577774/medium.jpg,test
220274763,Bothrops jararaca,http://inaturalist-open-data.s3.amazonaws.com/photos/220274763/medium.jpeg,train
217319117,Crocodylus porosus,http://inaturalist-open-data.s3.amazonaws.com/photos/217319117/medium.jpeg,val
216242484,Dermochelys coriacea,http://inaturalist-open-data.s3.amazonaws.com/photos/216242484/medium.jpg,test
216498642,Gopherus morafkai,http://inaturalist-open-data.s3.amazonaws.com/photos/216498642/medium.jpeg,train
219627655,Oligosoma polychroma,http://inaturalist-open-data.s3.amazonaws.com/photos/219627655/medium.jpg,train
226196351,Crotalus oreganus,http://inaturalist-open-data.s3.amazonaws.com/photos/226196351/medium.png,train
220726668,Gallotia stehlini,http://inaturalist-open-data.s3.amazonaws.com/photos/220726668/medium.jpg,train
218134437,Dendrelaphis punctulatus,http://inaturalist-open-data.s3.amazonaws.com/photos/218134437/medium.jpeg,train
217884469,Aspidoscelis hyperythrus,http://inaturalist-open-data.s3.amazonaws.com/photos/217884469/medium.jpg,train
215481582,Plestiodon inexpectatus,http://inaturalist-open-data.s3.amazonaws.com/photos/215481582/medium.jpeg,train
215235413,Afrogecko porphyreus,http://inaturalist-open-data.s3.amazonaws.com/photos/215235413/medium.jpeg,train
219959670,Bradypodion damaranum,http://inaturalist-open-data.s3.amazonaws.com/photos/219959670/medium.jpeg,train
217885837,Lycodon rufozonatus,http://inaturalist-open-data.s3.amazonaws.com/photos/217885837/medium.jpg,train
219419435,Elaphe quatuorlineata,http://inaturalist-open-data.s3.amazonaws.com/photos/219419435/medium.jpg,train
219398972,Lampropeltis rhombomaculata,http://inaturalist-open-data.s3.amazonaws.com/photos/219398972/medium.jpg,train
218995649,Thamnophis couchii,http://inaturalist-open-data.s3.amazonaws.com/photos/218995649/medium.jpeg,train
219883690,Malpolon monspessulanus,http://inaturalist-open-data.s3.amazonaws.com/photos/219883690/medium.jpg,train
216064459,Boiga irregularis,http://inaturalist-open-data.s3.amazonaws.com/photos/216064459/medium.jpg,train
215387995,Tantilla melanocephala,http://inaturalist-open-data.s3.amazonaws.com/photos/215387995/medium.jpeg,train
218630468,Cemophora coccinea,http://inaturalist-open-data.s3.amazonaws.com/photos/218630468/medium.jpg,test
215491830,Homopus areolatus,http://inaturalist-open-data.s3.amazonaws.com/photos/215491830/medium.jpeg,val
220036123,Anolis mccraniei,http://inaturalist-open-data.s3.amazonaws.com/photos/220036123/medium.jpeg,train
214063073,Pedioplanis inornata,http://inaturalist-open-data.s3.amazonaws.com/photos/214063073/medium.jpg,train
214461191,Heloderma suspectum,http://inaturalist-open-data.s3.amazonaws.com/photos/214461191/medium.jpg,train
222828934,Conopsis nasus,http://inaturalist-open-data.s3.amazonaws.com/photos/222828934/medium.png,train
215221917,Gopherus morafkai,http://inaturalist-open-data.s3.amazonaws.com/photos/215221917/medium.jpg,train
219138457,Podarcis melisellensis,http://inaturalist-open-data.s3.amazonaws.com/photos/219138457/medium.jpeg,test
220369172,Natrix astreptophora,http://inaturalist-open-data.s3.amazonaws.com/photos/220369172/medium.jpg,val
217873575,Pseudopus apodus,http://inaturalist-open-data.s3.amazonaws.com/photos/217873575/medium.jpeg,train
215992924,Phrynosoma solare,http://inaturalist-open-data.s3.amazonaws.com/photos/215992924/medium.jpeg,train
218588577,Salvadora hexalepis,http://inaturalist-open-data.s3.amazonaws.com/photos/218588577/medium.jpg,val
215028921,Varanus bengalensis,http://inaturalist-open-data.s3.amazonaws.com/photos/215028921/medium.jpeg,train
219376892,Lampropholis guichenoti,http://inaturalist-open-data.s3.amazonaws.com/photos/219376892/medium.jpeg,train
216207614,Acanthocercus atricollis,http://inaturalist-open-data.s3.amazonaws.com/photos/216207614/medium.jpeg,train
220621561,Pseudechis porphyriacus,http://inaturalist-open-data.s3.amazonaws.com/photos/220621561/medium.jpeg,test
217144631,Trachylepis varia,http://inaturalist-open-data.s3.amazonaws.com/photos/217144631/medium.jpeg,test
214353497,Bradypodion damaranum,http://inaturalist-open-data.s3.amazonaws.com/photos/214353497/medium.jpeg,test
219959475,Pelomedusa galeata,http://inaturalist-open-data.s3.amazonaws.com/photos/219959475/medium.jpeg,val
214291478,Aspidoscelis angusticeps,http://inaturalist-open-data.s3.amazonaws.com/photos/214291478/medium.jpg,val
217505894,Takydromus tachydromoides,http://inaturalist-open-data.s3.amazonaws.com/photos/217505894/medium.jpeg,train
219765807,Dermochelys coriacea,http://inaturalist-open-data.s3.amazonaws.com/photos/219765807/medium.jpg,train
218976888,Sauromalus ater,http://inaturalist-open-data.s3.amazonaws.com/photos/218976888/medium.jpeg,train
216079840,Chironius grandisquamis,http://inaturalist-open-data.s3.amazonaws.com/photos/216079840/medium.jpeg,train
218178576,Acanthocercus atricollis,http://inaturalist-open-data.s3.amazonaws.com/photos/218178576/medium.jpeg,val
219698249,Anolis lemurinus,http://inaturalist-open-data.s3.amazonaws.com/photos/219698249/medium.jpg,val
214731380,Phrynops williamsi,http://inaturalist-open-data.s3.amazonaws.com/photos/214731380/medium.jpeg,train
218708067,Draco sumatranus,http://inaturalist-open-data.s3.amazonaws.com/photos/218708067/medium.jpg,train
218318059,Crotalus molossus,http://inaturalist-open-data.s3.amazonaws.com/photos/218318059/medium.jpeg,train
216466816,Agkistrodon laticinctus,http://inaturalist-open-data.s3.amazonaws.com/photos/216466816/medium.jpg,train
214675922,Lacerta schreiberi,http://inaturalist-open-data.s3.amazonaws.com/photos/214675922/medium.jpeg,train
215725348,Gallotia galloti,http://inaturalist-open-data.s3.amazonaws.com/photos/215725348/medium.jpeg,train
219079926,Podarcis guadarramae,http://inaturalist-open-data.s3.amazonaws.com/photos/219079926/medium.jpeg,train
219209606,Malpolon monspessulanus,http://inaturalist-open-data.s3.amazonaws.com/photos/219209606/medium.jpg,train
220641977,Pogona vitticeps,http://inaturalist-open-data.s3.amazonaws.com/photos/220641977/medium.jpeg,train
220052620,Hypsiglena jani,http://inaturalist-open-data.s3.amazonaws.com/photos/220052620/medium.jpeg,train
214839394,Trachylepis sulcata,http://inaturalist-open-data.s3.amazonaws.com/photos/214839394/medium.jpeg,train
214879543,Trachylepis homalocephala,http://inaturalist-open-data.s3.amazonaws.com/photos/214879543/medium.jpg,train
219087011,Ptyas korros,http://inaturalist-open-data.s3.amazonaws.com/photos/219087011/medium.jpeg,val
219111576,Anguis veronensis,http://inaturalist-open-data.s3.amazonaws.com/photos/219111576/medium.jpg,train
218593122,Ctenosaura macrolopha,http://inaturalist-open-data.s3.amazonaws.com/photos/218593122/medium.jpeg,train
218459494,Naja naja,http://inaturalist-open-data.s3.amazonaws.com/photos/218459494/medium.jpg,val
220305467,Gopherus morafkai,http://inaturalist-open-data.s3.amazonaws.com/photos/220305467/medium.jpg,train
220557129,Amphibolurus muricatus,http://inaturalist-open-data.s3.amazonaws.com/photos/220557129/medium.jpeg,train
220240955,Thamnophis hammondii,http://inaturalist-open-data.s3.amazonaws.com/photos/220240955/medium.jpg,val
220310468,Plestiodon gilberti,http://inaturalist-open-data.s3.amazonaws.com/photos/220310468/medium.jpeg,train
216915976,Lampropeltis getula,http://inaturalist-open-data.s3.amazonaws.com/photos/216915976/medium.jpeg,train
214456720,Virginia valeriae,http://inaturalist-open-data.s3.amazonaws.com/photos/214456720/medium.jpg,train
215113540,Kinosternon sonoriense,http://inaturalist-open-data.s3.amazonaws.com/photos/215113540/medium.jpeg,train
217642494,Gerrhosaurus flavigularis,http://inaturalist-open-data.s3.amazonaws.com/photos/217642494/medium.jpeg,train
214039774,Sceloporus spinosus,http://inaturalist-open-data.s3.amazonaws.com/photos/214039774/medium.jpeg,train
215589910,Mauremys reevesii,http://inaturalist-open-data.s3.amazonaws.com/photos/215589910/medium.jpg,train
219675603,Anolis stratulus,http://inaturalist-open-data.s3.amazonaws.com/photos/219675603/medium.jpg,train
215836933,Virginia valeriae,http://inaturalist-open-data.s3.amazonaws.com/photos/215836933/medium.jpeg,train
215379017,Pantherophis emoryi,http://inaturalist-open-data.s3.amazonaws.com/photos/215379017/medium.jpg,train
217708446,Paralaudakia caucasia,http://inaturalist-open-data.s3.amazonaws.com/photos/217708446/medium.jpeg,val
217849448,Lacerta schreiberi,http://inaturalist-open-data.s3.amazonaws.com/photos/217849448/medium.jpg,train
218751129,Mauremys rivulata,http://inaturalist-open-data.s3.amazonaws.com/photos/218751129/medium.jpg,train
219829216,Storeria victa,http://inaturalist-open-data.s3.amazonaws.com/photos/219829216/medium.jpg,train
215329898,Oligosoma polychroma,http://inaturalist-open-data.s3.amazonaws.com/photos/215329898/medium.jpeg,train
213934832,Algyroides nigropunctatus,http://inaturalist-open-data.s3.amazonaws.com/photos/213934832/medium.jpeg,train
220282095,Gopherus berlandieri,http://inaturalist-open-data.s3.amazonaws.com/photos/220282095/medium.jpg,val
215337042,Lampropeltis polyzona,http://inaturalist-open-data.s3.amazonaws.com/photos/215337042/medium.jpg,train
216561917,Oxybelis fulgidus,http://inaturalist-open-data.s3.amazonaws.com/photos/216561917/medium.jpg,test
218736379,Darevskia brauneri,http://inaturalist-open-data.s3.amazonaws.com/photos/218736379/medium.jpg,train
217324171,Testudo marginata,http://inaturalist-open-data.s3.amazonaws.com/photos/217324171/medium.jpeg,train
219535130,Pantherophis vulpinus,http://inaturalist-open-data.s3.amazonaws.com/photos/219535130/medium.jpeg,train
216174345,Holcosus quadrilineatus,http://inaturalist-open-data.s3.amazonaws.com/photos/216174345/medium.jpeg,train
213955763,Pantherophis ramspotti,http://inaturalist-open-data.s3.amazonaws.com/photos/213955763/medium.jpeg,train
217581600,Amphiesma stolatum,http://inaturalist-open-data.s3.amazonaws.com/photos/217581600/medium.jpg,train
219640783,Varanus bengalensis,http://inaturalist-open-data.s3.amazonaws.com/photos/219640783/medium.jpeg,val
220301767,Sauromalus ater,http://inaturalist-open-data.s3.amazonaws.com/photos/220301767/medium.jpg,val
217347516,Malaclemys terrapin,http://inaturalist-open-data.s3.amazonaws.com/photos/217347516/medium.jpg,train
219380791,Chamaeleo chamaeleon,http://inaturalist-open-data.s3.amazonaws.com/photos/219380791/medium.jpg,train
219490355,Atractus crassicaudatus,http://inaturalist-open-data.s3.amazonaws.com/photos/219490355/medium.jpeg,train
215614456,Pantherophis ramspotti,http://inaturalist-open-data.s3.amazonaws.com/photos/215614456/medium.jpeg,train
216620899,Anolis stratulus,http://inaturalist-open-data.s3.amazonaws.com/photos/216620899/medium.jpg,train
219337198,Elgaria kingii,http://inaturalist-open-data.s3.amazonaws.com/photos/219337198/medium.jpeg,train
220565209,Notechis scutatus,http://inaturalist-open-data.s3.amazonaws.com/photos/220565209/medium.jpg,train
219502915,Pseudemoia entrecasteauxii,http://inaturalist-open-data.s3.amazonaws.com/photos/219502915/medium.jpeg,train
215261889,Sceloporus malachiticus,http://inaturalist-open-data.s3.amazonaws.com/photos/215261889/medium.jpeg,train
216868883,Atractus crassicaudatus,http://inaturalist-open-data.s3.amazonaws.com/photos/216868883/medium.jpeg,train
220235143,Chalcides ocellatus,http://inaturalist-open-data.s3.amazonaws.com/photos/220235143/medium.jpeg,train
218019127,Ninia sebae,http://inaturalist-open-data.s3.amazonaws.com/photos/218019127/medium.jpeg,test
214851917,Psammophylax rhombeatus,http://inaturalist-open-data.s3.amazonaws.com/photos/214851917/medium.jpg,train
219038465,Pogona vitticeps,http://inaturalist-open-data.s3.amazonaws.com/photos/219038465/medium.jpg,train
214085327,Protobothrops mucrosquamatus,http://inaturalist-open-data.s3.amazonaws.com/photos/214085327/medium.jpg,val
219860258,Laudakia vulgaris,http://inaturalist-open-data.s3.amazonaws.com/photos/219860258/medium.jpg,train
217894427,Hemidactylus bowringii,http://inaturalist-open-data.s3.amazonaws.com/photos/217894427/medium.jpg,test
220153130,Sceloporus cyanogenys,http://inaturalist-open-data.s3.amazonaws.com/photos/220153130/medium.jpeg,train
215499134,Regina septemvittata,http://inaturalist-open-data.s3.amazonaws.com/photos/215499134/medium.jpg,val
214039810,Sceloporus spinosus,http://inaturalist-open-data.s3.amazonaws.com/photos/214039810/medium.jpeg,train
215435575,Trachylepis sulcata,http://inaturalist-open-data.s3.amazonaws.com/photos/215435575/medium.jpg,train
215639745,Hebius vibakari,http://inaturalist-open-data.s3.amazonaws.com/photos/215639745/medium.jpeg,train
214886604,Thamnophis saurita,http://inaturalist-open-data.s3.amazonaws.com/photos/214886604/medium.jpg,train
215518292,Macrochelys temminckii,http://inaturalist-open-data.s3.amazonaws.com/photos/215518292/medium.jpeg,train
218458992,Vipera aspis,http://inaturalist-open-data.s3.amazonaws.com/photos/218458992/medium.jpg,val
218074886,Bothrops alternatus,http://inaturalist-open-data.s3.amazonaws.com/photos/218074886/medium.jpeg,train
218525670,Nerodia taxispilota,http://inaturalist-open-data.s3.amazonaws.com/photos/218525670/medium.jpg,test
214059585,Lialis burtonis,http://inaturalist-open-data.s3.amazonaws.com/photos/214059585/medium.jpeg,test
217157602,Micrurus fulvius,http://inaturalist-open-data.s3.amazonaws.com/photos/217157602/medium.jpg,val
220512519,Spilotes pullatus,http://inaturalist-open-data.s3.amazonaws.com/photos/220512519/medium.jpg,train
217429889,Ninia sebae,http://inaturalist-open-data.s3.amazonaws.com/photos/217429889/medium.jpg,train
214009683,Thamnophis cyrtopsis,http://inaturalist-open-data.s3.amazonaws.com/photos/214009683/medium.jpg,train
219842761,Plica plica,http://inaturalist-open-data.s3.amazonaws.com/photos/219842761/medium.jpg,train
219864042,Gloydius brevicauda,http://inaturalist-open-data.s3.amazonaws.com/photos/219864042/medium.jpg,test
220507324,Thamnophis couchii,http://inaturalist-open-data.s3.amazonaws.com/photos/220507324/medium.jpg,train
220727167,Gallotia stehlini,http://inaturalist-open-data.s3.amazonaws.com/photos/220727167/medium.jpg,train
219037751,Phrynops williamsi,http://inaturalist-open-data.s3.amazonaws.com/photos/219037751/medium.jpeg,train
220178945,Plestiodon inexpectatus,http://inaturalist-open-data.s3.amazonaws.com/photos/220178945/medium.jpeg,train
217391986,Mastigodryas boddaerti,http://inaturalist-open-data.s3.amazonaws.com/photos/217391986/medium.jpeg,train
215177079,Corallus hortulana,http://inaturalist-open-data.s3.amazonaws.com/photos/215177079/medium.jpeg,train
217734013,Phrynosoma orbiculare,http://inaturalist-open-data.s3.amazonaws.com/photos/217734013/medium.jpg,train
218109636,Elaphe dione,http://inaturalist-open-data.s3.amazonaws.com/photos/218109636/medium.jpg,train
216796991,Afrogecko porphyreus,http://inaturalist-open-data.s3.amazonaws.com/photos/216796991/medium.jpeg,val
219891789,Craspedocephalus malabaricus,http://inaturalist-open-data.s3.amazonaws.com/photos/219891789/medium.jpg,train
219079509,Testudo marginata,http://inaturalist-open-data.s3.amazonaws.com/photos/219079509/medium.jpg,val
214882181,Crotalus durissus,http://inaturalist-open-data.s3.amazonaws.com/photos/214882181/medium.jpeg,train
220245585,Sceloporus cyanogenys,http://inaturalist-open-data.s3.amazonaws.com/photos/220245585/medium.jpeg,train
215244819,Philothamnus semivariegatus,http://inaturalist-open-data.s3.amazonaws.com/photos/215244819/medium.jpg,train
214961219,Cyrtopodion scabrum,http://inaturalist-open-data.s3.amazonaws.com/photos/214961219/medium.jpg,val
219369295,Emydura macquarii,http://inaturalist-open-data.s3.amazonaws.com/photos/219369295/medium.jpeg,train
214852448,Psammophylax rhombeatus,http://inaturalist-open-data.s3.amazonaws.com/photos/214852448/medium.jpg,train
215416214,Anolis biporcatus,http://inaturalist-open-data.s3.amazonaws.com/photos/215416214/medium.jpeg,val
215432415,Phyllorhynchus decurtatus,http://inaturalist-open-data.s3.amazonaws.com/photos/215432415/medium.jpg,test
214437515,Graptemys pseudogeographica,http://inaturalist-open-data.s3.amazonaws.com/photos/214437515/medium.jpeg,test
217520387,Emydura macquarii,http://inaturalist-open-data.s3.amazonaws.com/photos/217520387/medium.jpg,train
213897810,Sibon nebulatus,http://inaturalist-open-data.s3.amazonaws.com/photos/213897810/medium.jpg,train
215902888,Tropidonophis mairii,http://inaturalist-open-data.s3.amazonaws.com/photos/215902888/medium.jpg,train
214834898,Psammophis crucifer,http://inaturalist-open-data.s3.amazonaws.com/photos/214834898/medium.jpeg,train
219673284,Crotalus durissus,http://inaturalist-open-data.s3.amazonaws.com/photos/219673284/medium.jpeg,train
220694431,Trachylepis homalocephala,http://inaturalist-open-data.s3.amazonaws.com/photos/220694431/medium.jpeg,test
215388091,Crotaphytus bicinctores,http://inaturalist-open-data.s3.amazonaws.com/photos/215388091/medium.jpg,train
214067061,Amphiesma stolatum,http://inaturalist-open-data.s3.amazonaws.com/photos/214067061/medium.jpg,train
213983577,Amphibolurus muricatus,http://inaturalist-open-data.s3.amazonaws.com/photos/213983577/medium.jpeg,train
216908181,Thamnophis couchii,http://inaturalist-open-data.s3.amazonaws.com/photos/216908181/medium.jpg,train
216499710,Virginia valeriae,http://inaturalist-open-data.s3.amazonaws.com/photos/216499710/medium.jpeg,train
217014032,Oxyrhopus petolarius,http://inaturalist-open-data.s3.amazonaws.com/photos/217014032/medium.jpeg,train
218416139,Anguis veronensis,http://inaturalist-open-data.s3.amazonaws.com/photos/218416139/medium.jpeg,train
218126470,Chelodina longicollis,http://inaturalist-open-data.s3.amazonaws.com/photos/218126470/medium.jpg,train
217733161,Gonatodes caudiscutatus,http://inaturalist-open-data.s3.amazonaws.com/photos/217733161/medium.jpeg,train
213980932,Kinosternon baurii,http://inaturalist-open-data.s3.amazonaws.com/photos/213980932/medium.jpg,test
219675732,Anolis stratulus,http://inaturalist-open-data.s3.amazonaws.com/photos/219675732/medium.jpg,val
63919192,Thamnophis butleri,http://inaturalist-open-data.s3.amazonaws.com/photos/63919192/medium.jpeg,test
62284738,Paralaudakia caucasia,http://inaturalist-open-data.s3.amazonaws.com/photos/62284738/medium.jpeg,train
60920517,Anolis stratulus,http://inaturalist-open-data.s3.amazonaws.com/photos/60920517/medium.jpeg,train
60986473,Cyclodomorphus gerrardii,http://inaturalist-open-data.s3.amazonaws.com/photos/60986473/medium.jpeg,train
60920555,Anolis stratulus,http://inaturalist-open-data.s3.amazonaws.com/photos/60920555/medium.jpeg,train
61458008,Geophis sartorii,http://inaturalist-open-data.s3.amazonaws.com/photos/61458008/medium.jpeg,train
61250048,Pygopus lepidopodus,http://inaturalist-open-data.s3.amazonaws.com/photos/61250048/medium.jpg,train
61002571,Aphaniotis fusca,http://inaturalist-open-data.s3.amazonaws.com/photos/61002571/medium.jpg,train
62383331,Ablepharus kitaibelii,http://inaturalist-open-data.s3.amazonaws.com/photos/62383331/medium.jpg,train
64761265,Underwoodisaurus milii,http://inaturalist-open-data.s3.amazonaws.com/photos/64761265/medium.jpeg,test
62234934,Oxybelis koehleri,http://inaturalist-open-data.s3.amazonaws.com/photos/62234934/medium.jpeg,train
63713375,Silvascincus murrayi,http://inaturalist-open-data.s3.amazonaws.com/photos/63713375/medium.jpeg,train
61375702,Crotalus molossus,http://inaturalist-open-data.s3.amazonaws.com/photos/61375702/medium.jpeg,train
63647896,Cacophis squamulosus,http://inaturalist-open-data.s3.amazonaws.com/photos/63647896/medium.jpeg,train
60479515,Hebius vibakari,http://inaturalist-open-data.s3.amazonaws.com/photos/60479515/medium.jpg,test
60537380,Paralaudakia caucasia,http://inaturalist-open-data.s3.amazonaws.com/photos/60537380/medium.jpeg,val
61085852,Phrynops geoffroanus,http://inaturalist-open-data.s3.amazonaws.com/photos/61085852/medium.jpeg,train
64511712,Liodytes rigida,http://inaturalist-open-data.s3.amazonaws.com/photos/64511712/medium.jpg,train
64620076,Lygophis anomalus,http://inaturalist-open-data.s3.amazonaws.com/photos/64620076/medium.jpeg,val
61358876,Galvarinus chilensis,http://inaturalist-open-data.s3.amazonaws.com/photos/61358876/medium.jpg,train
63533371,Egernia striolata,http://inaturalist-open-data.s3.amazonaws.com/photos/63533371/medium.jpg,train
61231728,Rhinoclemmys pulcherrima,http://inaturalist-open-data.s3.amazonaws.com/photos/61231728/medium.jpeg,train
64318577,Amphisbaena alba,http://inaturalist-open-data.s3.amazonaws.com/photos/64318577/medium.jpeg,test
61005623,Phrynops geoffroanus,http://inaturalist-open-data.s3.amazonaws.com/photos/61005623/medium.jpg,test
64631445,Trimorphodon lyrophanes,http://inaturalist-open-data.s3.amazonaws.com/photos/64631445/medium.jpeg,train
64639636,Darevskia lindholmi,http://inaturalist-open-data.s3.amazonaws.com/photos/64639636/medium.jpeg,train
60479516,Hebius vibakari,http://inaturalist-open-data.s3.amazonaws.com/photos/60479516/medium.jpg,train
62187196,Conopsis nasus,http://inaturalist-open-data.s3.amazonaws.com/photos/62187196/medium.jpeg,train
61342454,Galvarinus chilensis,http://inaturalist-open-data.s3.amazonaws.com/photos/61342454/medium.jpg,train
61688062,Lepidochelys kempii,http://inaturalist-open-data.s3.amazonaws.com/photos/61688062/medium.jpeg,val
63008340,Holcosus leptophrys,http://inaturalist-open-data.s3.amazonaws.com/photos/63008340/medium.jpg,test
63413569,Micrurus nigrocinctus,http://inaturalist-open-data.s3.amazonaws.com/photos/63413569/medium.jpeg,train
62478740,Draco volans,http://inaturalist-open-data.s3.amazonaws.com/photos/62478740/medium.jpeg,train
61496410,Dendrelaphis caudolineatus,http://inaturalist-open-data.s3.amazonaws.com/photos/61496410/medium.jpeg,train
63446648,Underwoodisaurus milii,http://inaturalist-open-data.s3.amazonaws.com/photos/63446648/medium.jpeg,train
63507088,Pantherophis ramspotti,http://inaturalist-open-data.s3.amazonaws.com/photos/63507088/medium.jpg,train
64457763,Chelodina oblonga,http://inaturalist-open-data.s3.amazonaws.com/photos/64457763/medium.jpeg,train
64093262,Saltuarius cornutus,http://inaturalist-open-data.s3.amazonaws.com/photos/64093262/medium.jpg,train
64810291,Psammophis notostictus,http://inaturalist-open-data.s3.amazonaws.com/photos/64810291/medium.jpg,train
61760895,Paralaudakia caucasia,http://inaturalist-open-data.s3.amazonaws.com/photos/61760895/medium.jpg,train
62714347,Matobosaurus validus,http://inaturalist-open-data.s3.amazonaws.com/photos/62714347/medium.jpeg,train
63653976,Underwoodisaurus milii,http://inaturalist-open-data.s3.amazonaws.com/photos/63653976/medium.jpeg,val
62446852,Aspidoscelis angusticeps,http://inaturalist-open-data.s3.amazonaws.com/photos/62446852/medium.jpeg,train
62861455,Lampropeltis rhombomaculata,http://inaturalist-open-data.s3.amazonaws.com/photos/62861455/medium.jpg,train
64618593,Trachylepis quinquetaeniata,http://inaturalist-open-data.s3.amazonaws.com/photos/64618593/medium.jpeg,train
60689481,Calotes bachae,http://inaturalist-open-data.s3.amazonaws.com/photos/60689481/medium.jpeg,train
63481849,Paralaudakia caucasia,http://inaturalist-open-data.s3.amazonaws.com/photos/63481849/medium.jpeg,train
61452065,Pseudemoia entrecasteauxii,http://inaturalist-open-data.s3.amazonaws.com/photos/61452065/medium.jpeg,train
60900836,Hierophis gemonensis,http://inaturalist-open-data.s3.amazonaws.com/photos/60900836/medium.jpg,train
63744927,Thamnophis butleri,http://inaturalist-open-data.s3.amazonaws.com/photos/63744927/medium.jpg,val
63191301,Anolis krugi,http://inaturalist-open-data.s3.amazonaws.com/photos/63191301/medium.jpg,val
60552225,Salvadora grahamiae,http://inaturalist-open-data.s3.amazonaws.com/photos/60552225/medium.jpg,train
60700671,Geophis sartorii,http://inaturalist-open-data.s3.amazonaws.com/photos/60700671/medium.jpg,train
63029958,Trimeresurus macrops,http://inaturalist-open-data.s3.amazonaws.com/photos/63029958/medium.jpg,train
63399868,Underwoodisaurus milii,http://inaturalist-open-data.s3.amazonaws.com/photos/63399868/medium.jpeg,train
60812848,Calotes bachae,http://inaturalist-open-data.s3.amazonaws.com/photos/60812848/medium.jpeg,train
62474201,Draco volans,http://inaturalist-open-data.s3.amazonaws.com/photos/62474201/medium.jpeg,train
63528636,Holcosus leptophrys,http://inaturalist-open-data.s3.amazonaws.com/photos/63528636/medium.jpeg,train
62712870,Diporiphora nobbi,http://inaturalist-open-data.s3.amazonaws.com/photos/62712870/medium.jpeg,train
60472614,Gonyosoma oxycephalum,http://inaturalist-open-data.s3.amazonaws.com/photos/60472614/medium.jpeg,train
61688154,Lepidochelys kempii,http://inaturalist-open-data.s3.amazonaws.com/photos/61688154/medium.jpeg,train
60697380,Diporiphora nobbi,http://inaturalist-open-data.s3.amazonaws.com/photos/60697380/medium.jpeg,train
63182662,Ablepharus kitaibelii,http://inaturalist-open-data.s3.amazonaws.com/photos/63182662/medium.jpg,train
64104750,Lampropeltis polyzona,http://inaturalist-open-data.s3.amazonaws.com/photos/64104750/medium.jpeg,train
63132821,Psammodromus edwarsianus,http://inaturalist-open-data.s3.amazonaws.com/photos/63132821/medium.jpg,train
64576981,Gonyosoma oxycephalum,http://inaturalist-open-data.s3.amazonaws.com/photos/64576981/medium.jpg,train
62013444,Acanthodactylus boskianus,http://inaturalist-open-data.s3.amazonaws.com/photos/62013444/medium.jpeg,train
64997505,Holcosus leptophrys,http://inaturalist-open-data.s3.amazonaws.com/photos/64997505/medium.jpeg,train
61090524,Ophiophagus hannah,http://inaturalist-open-data.s3.amazonaws.com/photos/61090524/medium.jpg,test
64807311,Paralaudakia caucasia,http://inaturalist-open-data.s3.amazonaws.com/photos/64807311/medium.jpg,train
62330102,Anolis krugi,http://inaturalist-open-data.s3.amazonaws.com/photos/62330102/medium.jpg,train
60538003,Oxybelis koehleri,http://inaturalist-open-data.s3.amazonaws.com/photos/60538003/medium.jpg,train
62992325,Sceloporus zosteromus,http://inaturalist-open-data.s3.amazonaws.com/photos/62992325/medium.jpg,train
60986536,Silvascincus murrayi,http://inaturalist-open-data.s3.amazonaws.com/photos/60986536/medium.jpeg,train
62436692,Sceloporus utiformis,http://inaturalist-open-data.s3.amazonaws.com/photos/62436692/medium.jpeg,train
64059994,Trimeresurus purpureomaculatus,http://inaturalist-open-data.s3.amazonaws.com/photos/64059994/medium.jpg,train
62158497,Monilesaurus rouxii,http://inaturalist-open-data.s3.amazonaws.com/photos/62158497/medium.jpeg,train
64457745,Chelodina oblonga,http://inaturalist-open-data.s3.amazonaws.com/photos/64457745/medium.jpeg,train
62104673,Phrynops geoffroanus,http://inaturalist-open-data.s3.amazonaws.com/photos/62104673/medium.jpg,train
61656995,Gerrhosaurus flavigularis,http://inaturalist-open-data.s3.amazonaws.com/photos/61656995/medium.jpg,test
61828276,Chondrodactylus turneri,http://inaturalist-open-data.s3.amazonaws.com/photos/61828276/medium.jpg,train
63315467,Ophiophagus hannah,http://inaturalist-open-data.s3.amazonaws.com/photos/63315467/medium.jpeg,train
62027952,Porthidium nasutum,http://inaturalist-open-data.s3.amazonaws.com/photos/62027952/medium.jpg,train
